id,Age,Height,Weight,Vegetable_consumption_frequency,Number_of_Meals,Water_Consumption,Exercise_Frequency,Screen_Time,Gender_Female,Line_of_Overweights_yes,FAVC_no,SMOKES_yes,SCC_yes,Alc_Consumption,Mode_of_Transport,Nibbling
20785,0.08510638297872342,0.6603773584905661,0.41251091993750877,0.5,3.0,0.0,0.3333333333333333,0.5,0,1,0,0,0,2,3,2
20786,0.08510638297872342,0.509433962264151,0.0872619253713961,1.0,3.0,0.5,0.0,1.0,0,0,0,0,0,3,3,2
20787,0.08510638297872342,0.6988396226415095,0.5547841433880342,0.725392,2.812377,0.49229500000000004,0.3333333333333333,0.217099,0,1,0,0,0,3,3,2
20788,0.08510638297872342,0.4716981132075473,0.3093831899531315,0.5,3.0,0.5,0.6666666666666666,0.5,0,0,1,0,0,3,3,2
20789,0.25507804255319155,0.3209603773584906,0.5202856092336889,1.0,3.0,0.28454100000000004,0.0,0.269938,1,1,0,0,0,2,3,2
20790,0.5130423191489362,0.19438867924528314,0.3014584585360167,0.5,3.0,0.7921525,0.0,0.0,1,1,0,0,0,2,0,2
20791,0.4835450425531914,0.48441698113207554,0.4844327382659701,0.8620604999999999,1.685134,0.0,0.5746446666666667,0.338677,0,1,0,0,0,2,0,2
20792,0.14893617021276595,0.509433962264151,0.2855844830336599,1.0,3.0,0.5,0.3333333333333333,0.0,0,1,0,0,1,2,3,0
20793,0.14893617021276595,0.3207547169811322,0.230054166888226,0.5,1.0,0.0,0.3333333333333333,0.0,1,0,0,0,0,2,3,2
20794,0.25531914893617025,0.3207547169811322,0.4045780176310182,0.5,1.0,0.5,0.3333333333333333,0.0,0,1,0,0,0,2,3,2
20795,0.08510638297872342,0.3962264150943393,0.16659094843630162,1.0,3.0,0.0,0.3333333333333333,0.5,0,0,1,0,0,3,3,2
20796,0.17021276595744683,0.2452830188679247,0.03966451153245276,1.0,1.0,0.0,0.3333333333333333,0.0,1,0,1,0,0,3,3,1
20797,0.3191489361702128,0.4716981132075473,0.3093831899531315,0.5,3.0,0.0,0.0,0.5,1,0,0,0,0,1,0,1
20798,0.35736727659574463,0.5869207547169815,0.6296394379288036,0.8169275,3.0,0.5965039999999999,0.3589096666666667,0.5454975,0,1,0,0,0,2,0,2
20799,0.08510638297872342,0.4716981132075473,0.32524899456611267,1.0,3.0,0.5,0.3333333333333333,0.5,1,1,0,0,0,3,3,1
20800,0.35270942553191487,0.790420754716981,0.6827393983920117,0.6913525,3.0,0.2575915,0.2832703333333333,0.1309505,0,1,0,1,0,2,3,2
20801,0.40530044680851063,0.4803264150943396,0.34906072731117155,0.5,1.171027,0.6855074999999999,0.7667606666666666,0.0,0,1,0,0,0,3,0,2
20802,0.19148936170212766,0.28301886792452846,0.20625545996875438,0.5,3.0,0.5,0.3333333333333333,0.5,0,1,0,0,0,3,3,2
20803,0.17102823404255318,0.49778301886792464,0.09641808914644978,0.8512284999999999,3.623364,0.03720599999999996,0.7355793333333334,0.6103835,0,1,0,0,0,3,3,2
20804,0.3829787234042553,0.4150943396226414,0.4045780176310182,0.5,1.0,0.5,0.3333333333333333,0.0,0,1,0,0,0,3,0,2
20805,0.2370228510638298,0.7160924528301886,0.6504708665392395,0.597982,3.0,1.0,0.4892876666666666,0.198176,0,1,0,0,0,2,3,2
20806,0.14920359574468084,0.46492830188679246,0.46477494288726817,0.5,1.0,0.3985805,0.0,0.8338725,0,1,0,0,0,3,3,2
20807,0.4940034255319149,0.5904169811320754,0.6258837798556464,0.518521,2.992083,0.44620000000000004,0.231244,0.0,0,1,0,0,0,2,0,2
20808,0.15315355319148938,0.716981132075472,0.6589275704521252,1.0,2.217651,0.5,0.16770166666666667,0.5,0,1,0,0,0,2,3,2
20809,0.25531914893617025,0.34254150943396233,0.5777529338669076,1.0,3.0,0.7798750000000001,0.0,0.1186535,1,1,0,0,0,2,3,2
20810,0.24707365957446814,0.6736396226415096,0.5216648236286953,1.0,3.0,0.07769199999999998,0.088277,0.386595,1,1,0,0,0,2,3,2
20811,0.25453082978723396,0.3254113207547169,0.5235737417094131,1.0,3.0,0.275633,0.008595666666666666,0.2730685,1,1,0,0,0,2,3,2
20812,0.24311610638297876,0.5904169811320754,0.5814014818931227,0.34378450000000005,3.0,0.5494794999999999,0.40867299999999995,0.340865,0,1,0,0,0,2,3,2
20813,0.08510638297872342,0.3396226415094339,0.12692643690384886,1.0,3.0,0.0,0.6666666666666666,0.5,1,1,0,0,0,3,3,1
20814,0.18522919148936168,0.7423018867924531,0.08857683566030611,0.5,3.0,0.06447099999999995,0.2612253333333333,0.0,0,1,0,0,0,2,3,1
20815,0.20023704255319152,0.7668037735849058,0.38687085946626365,0.5,1.80993,0.47893549999999996,0.6666666666666666,0.0,0,0,0,0,0,2,0,2
20816,0.34042553191489366,0.5660377358490565,0.5632360637608292,0.5,3.0,0.0,0.3333333333333333,0.0,0,1,1,0,0,2,0,2
20817,0.09536319148936173,0.5594641509433962,0.7506009510645514,1.0,3.0,0.934617,0.48682000000000003,0.3898205,1,1,0,0,0,2,3,2
20818,0.14911255319148936,0.37735849056603765,0.2855844830336599,0.5,3.0,0.386618,0.29154766666666665,1.0,0,1,0,0,1,2,3,2
20819,0.19148936170212766,0.7597433962264151,0.650828949816452,1.0,2.937989,0.09975849999999997,0.3333333333333333,0.0,0,1,0,0,0,3,3,2
20820,0.3534805531914894,0.48441698113207554,0.5008409788728645,0.8832205,2.120936,0.0,0.39017899999999994,0.0,0,1,0,0,0,2,3,2
20821,0.305598914893617,0.5927132075471699,0.5889032706237671,0.30854649999999995,3.0,0.5408595,0.21398466666666666,0.463991,0,1,0,0,0,2,3,2
20822,0.14893617021276595,0.5471698113207548,0.1983225576622638,0.5,3.0,1.0,0.6666666666666666,1.0,1,1,0,0,1,3,3,0
20823,0.1984645957446809,0.715545283018868,0.6487165686573775,0.749554,2.992083,0.9645615000000001,0.6427583333333333,0.2279115,0,1,0,0,0,2,3,2
20824,0.14893617021276595,0.20754716981132093,0.0872619253713961,0.5,3.0,0.0,0.0,0.0,1,1,0,0,0,2,3,2
20825,0.08510638297872342,0.7547169811320757,0.16659094843630162,1.0,4.0,0.5,0.6666666666666666,0.5,0,0,0,0,0,2,3,2
20826,0.3690956808510638,0.7258773584905662,0.703190896512283,0.9698635,3.0,0.06447099999999995,0.3041113333333333,0.353747,0,1,0,1,0,2,3,2
20827,0.25531914893617025,0.28301886792452846,0.13485933921033938,1.0,1.0,0.0,0.0,0.0,1,1,1,0,0,2,3,2
20828,0.1309928510638298,0.6105547169811318,0.5203378791269863,0.9812075,1.0,0.16742800000000002,0.6666666666666666,0.0,0,1,0,0,0,2,3,2
20829,0.25531914893617025,0.3630037735849059,0.5782023645141796,1.0,3.0,0.827351,0.0,0.3823585,1,1,0,0,0,2,3,2
20830,0.24930897872340418,0.6104169811320754,0.6071178806832631,0.721268,3.0,0.5523480000000001,0.05569533333333333,0.3823585,0,1,0,0,0,2,3,2
20831,0.2455503191489362,0.35512830188679256,0.563111223677232,1.0,3.0,0.24246900000000005,0.0,0.231598,1,1,0,0,0,2,3,2
20832,0.08762291489361701,0.4127735849056604,0.3712900443686433,0.5470919999999999,3.0,0.6389685,0.35344966666666666,0.448962,1,1,0,0,0,2,3,2
20833,0.4074873404255319,0.5146886792452832,0.4290622780349145,0.5,2.983201,0.4918245,0.3138033333333333,0.0,0,1,0,0,0,3,3,2
20834,0.36594172340425535,0.7525377358490566,0.6828472779304777,0.748095,3.0,0.33105850000000003,0.3307903333333333,0.5,0,1,0,1,0,2,3,2
20835,0.5458842340425533,0.6028283018867922,0.4775979638270602,0.5,3.0,0.9034610000000001,0.3333333333333333,0.477108,0,1,0,0,0,2,0,2
20836,0.25531914893617025,0.3293886792452829,0.5776608170053247,1.0,3.0,0.775336,0.0,0.132895,1,1,0,0,0,2,3,2
20837,0.12765957446808512,0.37735849056603765,0.16659094843630162,1.0,3.0,0.5,0.0,0.0,1,1,1,0,0,3,3,2
20838,0.2238697659574468,0.6368320754716978,0.6571289673108814,0.520688,2.993634,0.7177445,0.300887,0.0,0,1,0,0,0,2,3,2
20839,0.35216514893617024,0.4985905660377359,0.46655796580838194,0.9597629999999999,2.650088,0.28504399999999996,0.08960033333333334,0.0,0,1,0,0,0,3,3,2
20840,0.10638297872340424,0.16103773584905667,0.02379870691947167,1.0,1.0,0.42331300000000005,0.0,0.0,1,0,0,0,0,2,3,1
20841,0.132050170212766,0.3380962264150944,0.5222653681320035,1.0,3.0,0.854827,0.0,0.299635,1,1,0,0,0,2,3,2
20842,0.16325851063829788,0.5031905660377358,0.09624838850030937,0.5,3.0,0.04358300000000004,0.6666666666666666,0.0,1,1,0,0,0,3,3,1
20843,0.1671026808510639,0.5090188679245284,0.7386840262262068,1.0,3.0,0.38890250000000004,0.5136906666666666,0.4636705,1,1,0,0,0,2,3,2
20844,0.12651582978723402,0.22218113207547185,0.02379870691947167,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,2,3,1
20845,0.19148936170212766,0.6037735849056602,0.23402061804147134,1.0,3.0,0.5,0.0,0.5,0,0,1,0,0,1,3,1
20846,0.08510638297872342,0.37735849056603765,0.16659094843630162,0.5,3.0,0.0,0.3333333333333333,0.5,0,1,0,0,0,2,3,2
20847,0.14893617021276595,0.49056603773584895,0.2538528738076977,0.5,3.0,0.5,0.0,0.5,0,1,0,0,0,2,3,2
20848,0.8723404255319149,0.6415094339622645,0.4045780176310182,0.5,3.0,1.0,0.3333333333333333,0.0,0,0,0,0,0,1,0,2
20849,0.14893617021276595,0.6603773584905661,0.4045780176310182,0.5,3.0,0.0,0.3333333333333333,0.0,0,0,0,0,0,2,3,2
20850,0.14893617021276595,0.6226415094339623,0.11106063229086771,0.5,1.0,0.5,0.3333333333333333,0.0,0,1,0,0,0,3,3,1
20851,0.12765957446808512,0.3396226415094339,0.11106063229086771,0.5,1.0,0.5,0.0,0.5,1,1,1,0,0,2,3,1
20852,0.25460646808510634,0.3380962264150944,0.5230054841184921,1.0,3.0,0.827318,0.0,0.2420825,1,1,0,0,0,2,3,2
20853,0.20055395744680848,0.5082358490566037,0.7484426859985361,1.0,3.0,0.9283975,0.48171600000000003,0.473942,1,1,0,0,0,2,3,2
20854,0.10638297872340424,0.37735849056603765,0.07932902306490552,1.0,4.0,1.0,0.6666666666666666,0.5,1,1,0,0,0,3,3,1
20855,0.3688317659574468,0.790420754716981,0.7207242527204044,0.6471294999999999,3.0,0.14784850000000005,0.20509933333333333,0.0,0,1,0,1,0,2,3,2
20856,0.06382978723404253,0.22641509433962304,0.12692643690384886,0.5,4.0,0.5,0.6666666666666666,0.5,0,1,0,0,0,2,3,1
20857,0.17021276595744683,0.37735849056603765,0.44424252916347096,0.5,3.0,1.0,0.0,1.0,0,1,0,0,0,3,3,2
20858,0.38850261702127653,0.29446415094339606,0.4682139036345456,0.8610804999999999,1.971659,0.0,0.18152133333333334,0.5562445,0,1,0,0,0,3,3,2
20859,0.25465514893617025,0.3664132075471698,0.5697783124271874,1.0,3.0,0.15691699999999997,0.0,0.044118,1,1,0,0,0,2,3,2
20860,0.14893617021276595,0.6981132075471699,0.2617857761141882,0.5,3.0,0.5,0.3333333333333333,0.0,0,1,0,0,0,2,3,0
20861,0.25531914893617025,0.45532452830188674,0.523156685236454,1.0,3.0,0.8521574999999999,0.0,0.4632825,1,1,0,0,0,2,3,2
20862,0.12765957446808512,0.5471698113207548,0.2855844830336599,0.5,3.0,0.5,0.3333333333333333,0.0,0,1,0,0,0,2,1,2
20863,0.10638297872340424,0.4716981132075473,0.0872619253713961,0.5,3.0,0.0,0.6666666666666666,0.0,0,0,1,0,0,2,3,0
20864,0.14917285106382977,0.5265,0.7340256356021803,1.0,3.0,0.9197789999999999,0.5615273333333333,0.4500335,1,1,0,0,0,2,3,2
20865,0.10638297872340424,0.4716981132075473,0.24591997150120715,0.5,3.0,0.5,0.3333333333333333,0.0,0,0,0,0,0,2,3,2
20866,0.12765957446808512,0.4716981132075473,0.3093831899531315,1.0,3.0,0.0,0.0,0.5,1,1,0,0,0,2,0,1
20867,0.4198449787234043,0.5980660377358489,0.5281765306211734,0.985787,1.146794,0.0,0.08709133333333333,0.0,0,1,0,0,0,3,0,2
20868,0.43070523404255323,0.6242377358490563,0.3535538676472516,0.5,1.836226,0.5,0.6666666666666666,0.448971,0,1,0,0,0,3,0,2
20869,0.19148936170212766,0.5660377358490565,0.2855844830336599,1.0,3.0,0.5,0.0,0.5,0,0,0,0,1,2,3,1
20870,0.19148936170212766,0.43034905660377376,0.4045780176310182,0.5,3.0,0.5,0.0,0.796852,0,1,0,0,0,3,3,2
20871,0.14897806382978723,0.5416150943396225,0.7470143986698617,1.0,3.0,0.8261635,0.5575463333333333,0.464486,1,1,0,0,0,2,3,2
20872,0.25314500000000006,0.24710188679245304,0.5059761448584135,1.0,3.0,0.010156500000000013,0.016976666666666668,0.5,1,1,0,0,0,2,3,2
20873,0.276595744680851,0.09433962264150964,0.18245675304928272,0.5,1.0,0.5,0.3333333333333333,0.0,1,1,0,0,0,2,3,2
20874,0.6324698085106383,0.2056698113207549,0.3030819666575515,0.5,3.0,0.9034610000000001,0.0,0.0,1,1,0,0,0,2,0,2
20875,0.14893617021276595,0.6603773584905661,0.2617857761141882,1.0,3.0,0.5,0.0,0.5,0,1,0,0,0,2,3,2
20876,0.09223444680851062,0.5519584905660375,0.7506009510645514,1.0,3.0,0.9317565000000001,0.5125463333333333,0.3869035,1,1,0,0,0,2,3,2
20877,0.08510638297872342,0.3207547169811322,0.24591997150120715,0.5,1.0,0.0,0.6666666666666666,0.0,0,0,0,0,0,2,3,2
20878,0.2348142340425532,0.8209792452830187,0.6524656265558156,1.0,3.0,0.814408,0.325128,0.5,0,1,0,0,0,2,3,2
20879,0.2552492765957447,0.5333849056603772,0.5222948943943883,1.0,3.0,0.30918500000000004,0.020455333333333332,0.2969585,1,1,0,0,0,2,3,2
20880,0.08510638297872342,0.7568358490566038,0.0998663075907189,0.5,3.0,0.5,0.2755533333333333,0.5,0,1,0,0,0,2,3,2
20881,0.2595600212765957,0.4436358490566037,0.6487165686573775,1.0,3.0,0.9625144999999999,0.3659683333333333,0.0,0,1,0,0,0,2,3,2
20882,0.14893617021276595,0.2452830188679247,0.03966451153245276,1.0,3.0,0.5,0.0,0.0,1,0,1,0,0,2,3,1
20883,0.08510638297872342,0.4150943396226414,0.3173160922596221,0.5,3.0,0.5,0.6666666666666666,0.5,0,1,0,0,0,1,3,1
20884,0.17864902127659577,0.4706867924528302,0.4045780176310182,0.5,1.089048,0.5227805000000001,0.19235433333333332,0.8855675,1,1,0,0,0,2,3,2
20885,0.25531914893617025,0.4621735849056603,0.5787536932915784,1.0,3.0,0.906617,0.0,0.2763325,1,1,0,0,0,2,3,2
20886,0.5319148936170213,0.20754716981132093,0.32524899456611267,0.5,3.0,1.0,0.0,0.0,1,1,0,0,0,2,0,2
20887,0.08510638297872342,0.3619792452830186,0.3411147991790937,0.9636089999999999,3.0,0.24246900000000005,0.0,0.1001895,1,1,0,0,0,3,3,2
20888,0.13874451063829785,0.6480679245283021,0.528767896756513,0.5,3.0,0.14959699999999998,0.0,0.311319,0,1,0,0,0,2,3,2
20889,0.24717504255319145,0.39945660377358516,0.5229414417981719,1.0,3.0,0.025282000000000027,0.0026709999999999998,0.2730685,1,1,0,0,0,2,3,2
20890,0.25531914893617025,0.3598962264150942,0.5630785559855338,1.0,3.0,0.843412,0.0,0.2170365,1,1,0,0,0,2,3,2
20891,0.08510638297872342,0.5471698113207548,0.12692643690384886,0.5,4.0,0.5,0.6666666666666666,0.5,0,1,1,0,0,3,3,2
20892,0.1661955319148936,0.10993773584905675,0.18941666108917526,0.6387179999999999,3.0,0.5,0.3056713333333333,0.0,1,1,0,0,0,2,3,2
20893,0.16994342553191494,0.552177358490566,0.4596343825281507,0.5,3.0,0.8857345000000001,0.7864463333333332,0.0,0,1,0,0,0,3,3,2
20894,0.36053976595744675,0.6300999999999997,0.6497173201491458,0.597982,3.0,0.7599205,0.5549073333333333,0.0638365,0,1,0,0,0,2,0,2
20895,0.19148936170212766,0.2641509433962268,0.07139612075841495,1.0,1.0,0.5,0.3333333333333333,0.0,1,1,1,0,0,3,3,2
20896,0.19148936170212766,0.28301886792452846,0.04759741383894334,1.0,3.0,0.5,0.3333333333333333,0.0,1,0,0,0,0,3,0,2
20897,0.24794112765957443,0.3641830188679247,0.5224207102249693,1.0,3.0,0.26256349999999995,0.022661666666666667,0.050799,1,1,0,0,0,2,3,2
20898,0.25436938297872336,0.3330245283018871,0.5264249219931935,1.0,3.0,0.21153650000000002,0.0037203333333333333,0.2997205,1,1,0,0,0,2,3,2
20899,0.16291291489361703,0.5266018867924527,0.09616065060079954,0.909251,3.0,0.010804999999999954,0.29203366666666664,0.5,1,1,0,0,0,2,3,1
20900,0.5028035957446808,0.24710943396226392,0.2888421055671133,0.5,3.0,0.2586125,0.39038666666666666,0.0,1,1,0,0,0,2,0,2
20901,0.42553191489361697,0.6226415094339623,0.460108333776452,0.5,1.0,0.5,0.6666666666666666,0.0,0,1,0,0,0,2,0,2
20902,0.1668224255319149,0.4028471698113205,0.38965733106593003,0.8563734999999999,1.703299,1.0,0.07799566666666666,0.0,1,1,0,0,0,3,3,2
20903,0.25531914893617025,0.34376037735849074,0.575382987235746,1.0,3.0,0.843412,0.0,0.125575,1,1,0,0,0,2,3,2
20904,0.16590187234042558,0.752764150943396,0.403858178142825,0.5,1.0,0.09253100000000003,0.5359843333333333,0.0,0,1,0,0,0,2,3,2
20905,0.08737914893617021,0.7080188679245283,0.11996075371107712,1.0,3.887906,0.906617,0.504343,1.0,0,1,0,0,0,2,3,2
20906,0.14893617021276595,0.15094339622641506,0.14279224151682995,0.5,3.0,0.5,0.3333333333333333,0.0,1,0,0,0,0,2,3,0
20907,0.25382438297872345,0.6681113207547167,0.6503035457637909,0.9812075,3.0,0.551488,0.527944,0.0,0,1,0,0,0,2,3,2
20908,0.17021276595744683,0.5343962264150943,0.08448233953093182,0.868881,3.0,0.2297555,0.3333333333333333,0.0,1,0,1,0,0,2,3,1
20909,0.32998193617021276,0.6277773584905657,0.5477217898477557,0.5,1.114564,0.8278975,0.3333333333333333,0.0,0,1,0,0,0,2,0,2
20910,0.17021276595744683,0.4339622641509435,0.3411147991790937,1.0,1.0,1.0,0.3333333333333333,1.0,1,1,0,0,0,3,3,2
20911,0.25531914893617025,0.3641830188679247,0.5768825437587418,1.0,3.0,0.809695,0.0,0.085517,1,1,0,0,0,2,3,2
20912,0.1661310425531915,0.6911283018867924,0.38971607420750953,0.5,1.773916,1.0,0.3333333333333333,0.6812915,0,1,0,0,0,3,3,2
20913,0.14893617021276595,0.3207547169811322,0.17452385074279214,1.0,3.0,0.0,0.3333333333333333,0.0,1,0,0,0,0,2,3,2
20914,0.08510638297872342,0.6386018867924528,0.09870349483773128,0.5,3.0,0.41681749999999995,0.38750633333333334,0.5,0,1,0,0,0,3,3,2
20915,0.24465427659574468,0.7393943396226414,0.6525056718466589,0.721268,2.834253,0.582392,0.3860133333333333,0.0,0,1,0,0,0,2,3,2
20916,0.12765957446808512,0.20754716981132093,0.12692643690384886,0.5,3.0,0.5,0.3333333333333333,0.0,1,0,0,0,0,2,3,1
20917,0.19148936170212766,0.40726792452830196,0.34529734259116784,0.8703164999999999,1.411685,0.8164355000000001,0.053085,0.669616,1,1,0,0,0,2,3,2
20918,0.3737710638297873,0.5888169811320756,0.6474324062978074,0.43912549999999995,2.973476,0.7650785,0.20509933333333333,0.050024,0,1,0,0,0,2,0,2
20919,0.8723404255319149,0.5471698113207548,0.32524899456611267,1.0,3.0,0.5,1.0,0.0,0,1,1,0,0,2,0,2
20920,0.14893617021276595,0.3396226415094339,0.24591997150120715,0.5,1.0,1.0,0.3333333333333333,0.0,0,1,0,0,0,2,3,3
20921,0.12765957446808512,0.3396226415094339,0.11106063229086771,0.5,1.0,0.0,0.0,0.0,1,1,1,0,1,3,3,2
20922,0.173980829787234,0.15063018867924516,0.031683512039277995,0.9887925,1.0,0.0,0.0,0.0471065,1,0,1,0,0,3,3,1
20923,0.19148936170212766,0.6415094339622645,0.230054166888226,1.0,3.0,0.5,0.3333333333333333,0.5,0,0,0,0,0,2,4,0
20924,0.08510638297872342,0.4716981132075473,0.0872619253713961,0.5,3.0,0.0,0.6666666666666666,0.5,0,1,0,0,0,3,3,1
20925,0.25531914893617025,0.35872641509433967,0.5785521182439706,1.0,3.0,0.809695,0.0,0.0471065,1,1,0,0,0,2,3,2
20926,0.563834255319149,0.5888169811320756,0.6311457453516623,0.6528164999999999,3.914454,0.318163,0.047985,0.0,0,1,0,0,0,2,0,2
20927,0.18428842553191493,0.39683773584905646,0.12349421119062959,0.9721435,3.0,0.7250345,0.0,0.2777955,1,1,0,0,0,3,3,1
20928,0.19148936170212766,0.37735849056603765,0.3490477014855843,0.5,3.0,1.0,1.0,1.0,1,1,0,0,0,3,3,2
20929,0.5458842340425533,0.20792264150943396,0.32524899456611267,0.974621,1.311797,0.951341,0.41722166666666666,0.0,1,1,0,0,0,3,0,2
20930,0.19148936170212766,0.23983962264150938,0.3093831899531315,0.5,1.0,0.5,0.7624743333333333,0.0,1,1,0,0,0,2,3,2
20931,0.2729140638297872,0.39244339622641533,0.4045780176310182,0.5,3.0,1.0,0.29497833333333334,0.4845425,0,1,0,0,0,2,0,2
20932,0.14917285106382977,0.5510603773584908,0.7458285091040643,1.0,3.0,0.9225669999999999,0.501925,0.3362565,1,1,0,0,0,2,3,2
20933,0.14893617021276595,0.4716981132075473,0.0872619253713961,0.5,3.0,0.0,1.0,0.5,0,1,1,0,0,2,3,1
20934,0.12164359574468081,0.7064415094339624,0.47263562405116044,0.5,2.964024,0.5,0.9643073333333333,0.5,0,1,0,0,0,3,3,2
20935,0.276595744680851,0.4716981132075473,0.3490477014855843,0.5,1.0,1.0,0.6666666666666666,0.5,0,1,0,0,0,2,0,2
20936,0.4289786808510637,0.43720566037735864,0.30250710889191157,1.0,1.73762,0.31122000000000005,0.22727666666666668,0.3389545,1,1,0,0,0,2,0,2
20937,0.10638297872340424,0.4339622641509435,0.16659094843630162,0.0,3.0,0.5,0.3333333333333333,0.0,0,0,0,0,0,2,3,2
20938,0.6250285106382979,0.250043396226415,0.3404758356299151,0.88316,1.317884,0.44467049999999997,0.330214,0.0,1,1,0,0,0,2,0,2
20939,0.08510638297872342,0.3661377358490565,0.3502467596692104,0.5,2.122545,0.21124149999999997,0.04052833333333333,0.806233,1,1,0,0,0,3,3,2
20940,0.6323275531914894,0.23393773584905686,0.3627652523552608,0.5,3.0,0.7177445,0.0,0.0,1,1,0,0,0,3,0,2
20941,0.12765957446808512,0.6226415094339623,0.5235715522283765,0.5,1.0,1.0,0.6666666666666666,0.0,0,0,1,0,0,2,3,0
20942,0.25531914893617025,0.35419811320754757,0.5777529338669076,1.0,3.0,0.8615794999999999,0.0,0.075855,1,1,0,0,0,2,3,2
20943,0.08510638297872342,0.28301886792452846,0.24591997150120715,0.5,3.0,0.5,0.3333333333333333,0.5,0,0,0,0,0,3,3,1
20944,0.14893617021276595,0.28301886792452846,0.3966451153245276,0.0,3.0,0.0,0.0,0.5,0,1,0,0,0,3,3,2
20945,0.276595744680851,0.3207547169811322,0.3093831899531315,1.0,3.0,0.5,0.3333333333333333,0.0,1,1,1,0,0,3,3,2
20946,0.1879171276595744,0.7870566037735851,0.6529592276031301,0.9115895,2.992903,0.307774,0.2919966666666667,0.0,0,1,0,0,0,2,3,2
